speciesKey,species,scientificName,genus,family,order,class,numberOfOccurrences,iucnRedListCategory
3032187,Coleogyne ramosissima,Coleogyne ramosissima Torr.,Coleogyne,Rosaceae,Rosales,Magnoliopsida,2200,
3189922,Fagonia laevis,Fagonia laevis Standl.,Fagonia,Zygophyllaceae,Zygophyllales,Magnoliopsida,2200,
7555298,Erigeron glacialis,Erigeron glacialis (Nutt.) A.Nelson,Erigeron,Asteraceae,Asterales,Magnoliopsida,2200,
7315881,Ilex asprella,Ilex asprella (Hook. & Arn.) Champ. ex Benth.,Ilex,Aquifoliaceae,Aquifoliales,Magnoliopsida,2200,
3170716,Castilleja densiflora,Castilleja densiflora (Benth.) T.I.Chuang & Heckard,Castilleja,Orobanchaceae,Lamiales,Magnoliopsida,2200,
3877557,Pomaderris aspera,Pomaderris aspera Sieber ex DC.,Pomaderris,Rhamnaceae,Rosales,Magnoliopsida,2199,
5331211,Viola nuttallii,Viola nuttallii Pursh,Viola,Violaceae,Malpighiales,Magnoliopsida,2198,
2985949,Sempervivum tectorum,Sempervivum tectorum L.,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,2198,
8260433,Crotalaria pallida,Crotalaria pallida Aiton,Crotalaria,Fabaceae,Fabales,Magnoliopsida,2195,
3084711,Portulaca amilis,Portulaca amilis Speg.,Portulaca,Portulacaceae,Caryophyllales,Magnoliopsida,2194,
8810827,Nymphoides peltata,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,Menyanthaceae,Asterales,Magnoliopsida,2193,LC
5332305,Ostrya carpinifolia,Ostrya carpinifolia Scop.,Ostrya,Betulaceae,Fagales,Magnoliopsida,2193,LC
4010306,Woollsia pungens,Woollsia pungens (Cav.) F.Muell.,Woollsia,Ericaceae,Ericales,Magnoliopsida,2193,
2724492,Carex gracillima,Carex gracillima Schwein.,Carex,Cyperaceae,Poales,Liliopsida,2192,
8091002,Sempervivum globiferum,Sempervivum globiferum L.,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,2192,
9452352,Camonea umbellata,Camonea umbellata (L.) A.R.Simões & Staples,Camonea,Convolvulaceae,Solanales,Magnoliopsida,2192,
2986208,Ribes glandulosum,Ribes glandulosum Grauer,Ribes,Grossulariaceae,Saxifragales,Magnoliopsida,2191,LC
5304957,Bulbine bulbosa,Bulbine bulbosa (R.Br.) Haw.,Bulbine,Asphodelaceae,Asparagales,Liliopsida,2191,
2768787,Asparagus rubicundus,Asparagus rubicundus P.J.Bergius,Asparagus,Asparagaceae,Asparagales,Liliopsida,2189,
5405480,Pectis papposa,Pectis papposa Harv. & A.Gray,Pectis,Asteraceae,Asterales,Magnoliopsida,2189,
8303724,Rubus croceacanthus,Rubus croceacanthus H.Lév.,Rubus,Rosaceae,Rosales,Magnoliopsida,2189,
5372708,Salix gooddingii,Salix gooddingii C.R.Ball,Salix,Salicaceae,Malpighiales,Magnoliopsida,2188,LC
2777134,Asphodeline lutea,Asphodeline lutea (L.) Rchb.,Asphodeline,Asphodelaceae,Asparagales,Liliopsida,2187,
5372665,Salix arctica,Salix arctica Pall.,Salix,Salicaceae,Malpighiales,Magnoliopsida,2186,
3173312,Conopholis alpina,Conopholis alpina Liebm.,Conopholis,Orobanchaceae,Lamiales,Magnoliopsida,2186,
2948605,Alysicarpus vaginalis,Alysicarpus vaginalis (L.) DC.,Alysicarpus,Fabaceae,Fabales,Magnoliopsida,2186,
5290052,Zea mays,Zea mays L.,Zea,Poaceae,Poales,Liliopsida,2186,LC
2702700,Oryzopsis asperifolia,Oryzopsis asperifolia Michx.,Oryzopsis,Poaceae,Poales,Liliopsida,2185,
5343063,Astragalus missouriensis,Astragalus missouriensis Nutt.,Astragalus,Fabaceae,Fabales,Magnoliopsida,2184,LC
4067574,Onosma simplicissima,Onosma simplicissima L.,Onosma,Boraginaceae,Boraginales,Magnoliopsida,2183,
5345103,Astragalus trichopodus,Astragalus trichopodus (Nutt.) A.Gray,Astragalus,Fabaceae,Fabales,Magnoliopsida,2183,
2853559,Zephyranthes tubispatha,Zephyranthes tubispatha (L'Hér.) Herb.,Zephyranthes,Amaryllidaceae,Asparagales,Liliopsida,2183,
2981488,Strophostyles umbellata,Strophostyles umbellata (Muhl. ex Willd.) Britton,Strophostyles,Fabaceae,Fabales,Magnoliopsida,2182,
7331731,Torenia concolor,Torenia concolor Lindl.,Torenia,Linderniaceae,Lamiales,Magnoliopsida,2182,
5344199,Astragalus drummondii,Astragalus drummondii Douglas ex Hook.,Astragalus,Fabaceae,Fabales,Magnoliopsida,2181,
3172399,Utricularia purpurea,Utricularia purpurea Walter,Utricularia,Lentibulariaceae,Lamiales,Magnoliopsida,2181,LC
3084700,Portulaca grandiflora,Portulaca grandiflora Hook.,Portulaca,Portulacaceae,Caryophyllales,Magnoliopsida,2180,
3121443,Artemisia longifolia,Artemisia longifolia Nutt.,Artemisia,Asteraceae,Asterales,Magnoliopsida,2180,
5403660,Crepis sibirica,Crepis sibirica L.,Crepis,Asteraceae,Asterales,Magnoliopsida,2180,
5396156,Eurybia conspicua,Eurybia conspicua (Lindl.) G.L.Nesom,Eurybia,Asteraceae,Asterales,Magnoliopsida,2180,
7124071,Banksia spinulosa,Banksia spinulosa Sm.,Banksia,Proteaceae,Proteales,Magnoliopsida,2179,
2874704,Tamarix aphylla,Tamarix aphylla (L.) H.Karst.,Tamarix,Tamaricaceae,Caryophyllales,Magnoliopsida,2179,LC
3084698,Portulaca umbraticola,Portulaca umbraticola Kunth,Portulaca,Portulacaceae,Caryophyllales,Magnoliopsida,2179,
3151761,Symphyotrichum patens,Symphyotrichum patens (Aiton) G.L.Nesom,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,2179,
7269365,Zanthoxylum nitidum,Zanthoxylum nitidum (Roxb.) DC.,Zanthoxylum,Rutaceae,Sapindales,Magnoliopsida,2179,LC
2959082,Sophora microphylla,Sophora microphylla Aiton,Sophora,Fabaceae,Fabales,Magnoliopsida,2178,LC
5341289,Cordia sebestena,Cordia sebestena L.,Cordia,Cordiaceae,Boraginales,Magnoliopsida,2178,LC
5290422,Apodasmia similis,Apodasmia similis (Edgar) B.G.Briggs & L.A.S.Johnson,Apodasmia,Restionaceae,Poales,Liliopsida,2176,
3112694,Cirsium acaulon,Cirsium acaulon (L.) Scop.,Cirsium,Asteraceae,Asterales,Magnoliopsida,2176,
3114563,Carduus defloratus,Carduus defloratus L.,Carduus,Asteraceae,Asterales,Magnoliopsida,2175,
2790510,Pheladenia deformis,Pheladenia deformis (R.Br.) D.L.Jones & M.A.Clem.,Pheladenia,Orchidaceae,Asparagales,Liliopsida,2174,
3183840,Syzygium cumini,Syzygium cumini (L.) Skeels,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,2173,LC
5584611,Silene chalcedonica,Silene chalcedonica (L.) E.H.L.Krause,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,2173,
2752799,Erythronium montanum,Erythronium montanum S.Watson,Erythronium,Liliaceae,Liliales,Liliopsida,2172,
3619997,Parsonsia heterophylla,Parsonsia heterophylla A.Cunn.,Parsonsia,Apocynaceae,Gentianales,Magnoliopsida,2171,
2855519,Nothoscordum gracile,Nothoscordum gracile (Aiton) Stearn,Nothoscordum,Amaryllidaceae,Asparagales,Liliopsida,2170,
3907980,Acmispon rigidus,Acmispon rigidus (Benth.) Brouillet,Acmispon,Fabaceae,Fabales,Magnoliopsida,2169,
2750710,Calochortus pulchellus,Calochortus pulchellus (Benth.) Alph.Wood,Calochortus,Liliaceae,Liliales,Liliopsida,2168,
5334268,Lonicera fragrantissima,Lonicera fragrantissima Lindl. & Paxton,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,2168,
2927471,Nephrophyllidium crista-galli,Nephrophyllidium crista-galli (Menzies ex Hook.) Gilg,Nephrophyllidium,Menyanthaceae,Asterales,Magnoliopsida,2168,LC
3171435,Penstemon rostriflorus,Penstemon rostriflorus Kellogg,Penstemon,Plantaginaceae,Lamiales,Magnoliopsida,2167,
5300700,Fritillaria atropurpurea,Fritillaria atropurpurea Nutt.,Fritillaria,Liliaceae,Liliales,Liliopsida,2167,
3923169,Trollius asiaticus,Trollius asiaticus L.,Trollius,Ranunculaceae,Ranunculales,Magnoliopsida,2167,
7154919,Nama demissa,Nama demissa A.Gray,Nama,Namaceae,Boraginales,Magnoliopsida,2167,
2775601,Yucca pallida,Yucca pallida McKelvey,Yucca,Asparagaceae,Asparagales,Liliopsida,2166,LC
5361869,Ulmus parvifolia,Ulmus parvifolia Jacq.,Ulmus,Ulmaceae,Rosales,Magnoliopsida,2165,LC
5671747,Cenchrus alopecuroides,Cenchrus alopecuroides (L.) Thunb.,Cenchrus,Poaceae,Poales,Liliopsida,2164,
5298613,Iris aphylla,Iris aphylla L.,Iris,Iridaceae,Asparagales,Liliopsida,2163,
3631293,Helosciadium nodiflorum,Helosciadium nodiflorum (L.) W.D.J.Koch,Helosciadium,Apiaceae,Apiales,Magnoliopsida,2160,
3171734,Pedicularis palustris,Pedicularis palustris L.,Pedicularis,Orobanchaceae,Lamiales,Magnoliopsida,2160,LC
3778625,Pachystachys lutea,Pachystachys lutea (Ruiz & Pav. ex Schult.) Nees,Pachystachys,Acanthaceae,Lamiales,Magnoliopsida,2160,
3034110,Calycanthus occidentalis,Calycanthus occidentalis Hook. & Arn.,Calycanthus,Calycanthaceae,Laurales,Magnoliopsida,2159,
8598241,Centella erecta,Centella erecta (L.fil.) Fernald,Centella,Apiaceae,Apiales,Magnoliopsida,2159,
3171964,Euphrasia nemorosa,Euphrasia nemorosa (Pers.) Wallr.,Euphrasia,Orobanchaceae,Lamiales,Magnoliopsida,2159,
7225532,Muraltia spinosa,Muraltia spinosa (L.) F.Forest & J.C.Manning,Muraltia,Polygalaceae,Fabales,Magnoliopsida,2158,
7291643,Persicaria filiformis,Persicaria filiformis (Thunb.) Nakai,Persicaria,Polygonaceae,Caryophyllales,Magnoliopsida,2157,
5362058,Crassula multicava,Crassula multicava Lem.,Crassula,Crassulaceae,Saxifragales,Magnoliopsida,2157,
4165978,Rhododendron columbianum,Rhododendron columbianum (Piper) Harmaja,Rhododendron,Ericaceae,Ericales,Magnoliopsida,2156,
3172569,Pyrostegia venusta,Pyrostegia venusta (Ker Gawl.) Miers,Pyrostegia,Bignoniaceae,Lamiales,Magnoliopsida,2156,
5334317,Polygonum paronychia,Polygonum paronychia Cham. & Schltdl.,Polygonum,Polygonaceae,Caryophyllales,Magnoliopsida,2156,
5323293,Liparis liliifolia,Liparis liliifolia (L.) Rich. ex Lindl.,Liparis,Orchidaceae,Asparagales,Liliopsida,2155,
5367987,Potentilla alba,Potentilla alba L.,Potentilla,Rosaceae,Rosales,Magnoliopsida,2155,
3169710,Vinca herbacea,Vinca herbacea Waldst. & Kit.,Vinca,Apocynaceae,Gentianales,Magnoliopsida,2154,
2763987,Commelina africana,Commelina africana L.,Commelina,Commelinaceae,Commelinales,Liliopsida,2152,LC
4087004,Drosera planchonii,Drosera planchonii Hook.f.,Drosera,Droseraceae,Caryophyllales,Magnoliopsida,2152,
7318597,Ligusticum scothicum,Ligusticum scothicum L.,Ligusticum,Apiaceae,Apiales,Magnoliopsida,2150,LC
3785741,Pappea capensis,Pappea capensis Eckl. & Zeyh.,Pappea,Sapindaceae,Sapindales,Magnoliopsida,2149,LC
3064472,Euphorbia terracina,Euphorbia terracina L.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,2148,
3172561,Kigelia africana,Kigelia africana (Lam.) Benth.,Kigelia,Bignoniaceae,Lamiales,Magnoliopsida,2147,LC
3133918,Coreopsis leavenworthii,Coreopsis leavenworthii Torr. & A.Gray,Coreopsis,Asteraceae,Asterales,Magnoliopsida,2147,
3141101,Glebionis segetum,Glebionis segetum (L.) Fourr.,Glebionis,Asteraceae,Asterales,Magnoliopsida,2146,
5403110,Eupatorium rotundifolium,Eupatorium rotundifolium L.,Eupatorium,Asteraceae,Asterales,Magnoliopsida,2146,
2953113,Phanera championii,Phanera championii Benth.,Phanera,Fabaceae,Fabales,Magnoliopsida,2143,
7645889,Sesbania cannabina,Sesbania cannabina (Retz.) Poir.,Sesbania,Fabaceae,Fabales,Magnoliopsida,2143,LC
4011200,Styphelia nesophila,Styphelia nesophila (DC.) Sleumer,Styphelia,Ericaceae,Ericales,Magnoliopsida,2142,
4096119,Valeriana tuberosa,Valeriana tuberosa L.,Valeriana,Caprifoliaceae,Dipsacales,Magnoliopsida,2142,LC
7477922,Euploca polyphylla,Euploca polyphylla (Lehm.) J.I.M.Melo & Semir,Euploca,Heliotropiaceae,Boraginales,Magnoliopsida,2141,
7321783,Searsia laevigata,Searsia laevigata (L.) F.A.Barkley,Searsia,Anacardiaceae,Sapindales,Magnoliopsida,2141,LC
7478502,Scutellaria elliptica,Scutellaria elliptica Muhl.,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,2141,
7286036,Lagerstroemia subcostata,Lagerstroemia subcostata Koehne,Lagerstroemia,Lythraceae,Myrtales,Magnoliopsida,2140,LC
2784401,Traunsteinera globosa,Traunsteinera globosa (L.) Rchb.,Traunsteinera,Orchidaceae,Asparagales,Liliopsida,2139,
3997666,Serruria fasciflora,Serruria fasciflora Knight,Serruria,Proteaceae,Proteales,Magnoliopsida,2139,LC
2914603,Galium rivale,Galium rivale (Sm.) Griseb.,Galium,Rubiaceae,Gentianales,Magnoliopsida,2138,
2741538,Amianthium muscitoxicum,Amianthium muscitoxicum (Walter) A.Gray,Amianthium,Melanthiaceae,Liliales,Liliopsida,2137,
3633421,Platysace lanceolata,Platysace lanceolata (Labill.) Druce,Platysace,Apiaceae,Apiales,Magnoliopsida,2137,
5670293,Urtica ferox,Urtica ferox G.Forst.,Urtica,Urticaceae,Rosales,Magnoliopsida,2135,
5544198,Searsia tomentosa,Searsia tomentosa (L.) F.A.Barkley,Searsia,Anacardiaceae,Sapindales,Magnoliopsida,2134,LC
3088477,Tagetes lunulata,Tagetes lunulata Ortega,Tagetes,Asteraceae,Asterales,Magnoliopsida,2134,
3033243,Anemone parviflora,Anemone parviflora Michx.,Anemone,Ranunculaceae,Ranunculales,Magnoliopsida,2134,
3114809,Chaenactis fremontii,Chaenactis fremontii A.Gray,Chaenactis,Asteraceae,Asterales,Magnoliopsida,2131,
6560101,Lithospermum occidentale,Lithospermum occidentale (Mack.) Weakley,Lithospermum,Boraginaceae,Boraginales,Magnoliopsida,2131,
10620238,Spiranthes incurva,Spiranthes incurva (Jenn.) M.C.Pace,Spiranthes,Orchidaceae,Asparagales,Liliopsida,2131,
5558603,Ardisia escallonioides,Ardisia escallonioides Schiede & Deppe ex Schltdl. & Cham.,Ardisia,Primulaceae,Ericales,Magnoliopsida,2130,LC
3701769,Coriaria arborea,Coriaria arborea Linds.,Coriaria,Coriariaceae,Cucurbitales,Magnoliopsida,2130,LC
2762680,Musa acuminata,Musa acuminata Colla,Musa,Musaceae,Zingiberales,Liliopsida,2130,LC
7331120,Myrsine africana,Myrsine africana L.,Myrsine,Primulaceae,Ericales,Magnoliopsida,2128,
2750692,Calochortus umbellatus,Calochortus umbellatus Alph.Wood,Calochortus,Liliaceae,Liliales,Liliopsida,2128,
2889088,Reynoutria sachalinensis,Reynoutria sachalinensis (F.Schmidt) Nakai,Reynoutria,Polygonaceae,Caryophyllales,Magnoliopsida,2127,
3148638,Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus (Hook.) Nutt.,Chrysothamnus,Asteraceae,Asterales,Magnoliopsida,2126,
2718767,Cyperus brevifolius,Cyperus brevifolius (Rottb.) Hassk.,Cyperus,Cyperaceae,Poales,Liliopsida,2126,LC
3153619,Magnolia fraseri,Magnolia fraseri Walter,Magnolia,Magnoliaceae,Magnoliales,Magnoliopsida,2126,LC
3140510,Lactuca indica,Lactuca indica L.,Lactuca,Asteraceae,Asterales,Magnoliopsida,2125,
3032642,Jepsonia parryi,Jepsonia parryi (Torr.) Small,Jepsonia,Saxifragaceae,Saxifragales,Magnoliopsida,2125,
3067398,Euphorbia dendroides,Euphorbia dendroides L.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,2124,LC
5341398,Monarda clinopodia,Monarda clinopodia L.,Monarda,Lamiaceae,Lamiales,Magnoliopsida,2122,
4070410,Diospyros dichrophylla,Diospyros dichrophylla (Gand.) De Winter,Diospyros,Ebenaceae,Ericales,Magnoliopsida,2122,LC
4177874,Machilus thunbergii,Machilus thunbergii Siebold & Zucc.,Machilus,Lauraceae,Laurales,Magnoliopsida,2122,LC
5633333,Lessertia frutescens,Lessertia frutescens (L.) Goldblatt & J.C.Manning,Lessertia,Fabaceae,Fabales,Magnoliopsida,2122,
2856297,Allium tuberosum,Allium tuberosum Rottler ex Spreng.,Allium,Amaryllidaceae,Asparagales,Liliopsida,2121,
3171908,Leucospora multifida,Leucospora multifida (Michx.) Nutt.,Leucospora,Plantaginaceae,Lamiales,Magnoliopsida,2119,
2888334,Hemitomes congestum,Hemitomes congestum A.Gray,Hemitomes,Ericaceae,Ericales,Magnoliopsida,2118,
4050551,Muraltia heisteria,Muraltia heisteria (L.) DC.,Muraltia,Polygalaceae,Fabales,Magnoliopsida,2118,
3627236,Oxalis luteola,Oxalis luteola Jacq.,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,2118,
2798212,Platanthera blephariglottis,Platanthera blephariglottis (Willd.) Lindl.,Platanthera,Orchidaceae,Asparagales,Liliopsida,2115,LC
2979014,Acacia podalyriifolia,Acacia podalyriifolia A.Cunn. ex G.Don,Acacia,Fabaceae,Fabales,Magnoliopsida,2114,LC
5356973,Lotus maritimus,Lotus maritimus L.,Lotus,Fabaceae,Fabales,Magnoliopsida,2112,LC
3144294,Barkleyanthus salicifolius,Barkleyanthus salicifolius (Kunth) H.Rob. & Brettell,Barkleyanthus,Asteraceae,Asterales,Magnoliopsida,2112,LC
3085376,Moehringia macrophylla,Moehringia macrophylla (Hook.) Fenzl,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,2111,
3923641,Clematis brachiata,Clematis brachiata Thunb.,Clematis,Ranunculaceae,Ranunculales,Magnoliopsida,2111,
5371684,Caltha leptosepala,Caltha leptosepala DC.,Caltha,Ranunculaceae,Ranunculales,Magnoliopsida,2110,LC
2925366,Clerodendrum trichotomum,Clerodendrum trichotomum Thunb.,Clerodendrum,Lamiaceae,Lamiales,Magnoliopsida,2109,LC
5372829,Salix fragilis,Salix fragilis L.,Salix,Salicaceae,Malpighiales,Magnoliopsida,2108,
7725469,Oxybasis rubra,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch",Oxybasis,Amaranthaceae,Caryophyllales,Magnoliopsida,2108,LC
5421368,Anacardium occidentale,Anacardium occidentale L.,Anacardium,Anacardiaceae,Sapindales,Magnoliopsida,2108,LC
5324944,Himantoglossum adriaticum,Himantoglossum adriaticum H.Baumann,Himantoglossum,Orchidaceae,Asparagales,Liliopsida,2105,LC
8276558,Diplacus bigelovii,Diplacus bigelovii (A.Gray) G.L.Nesom,Diplacus,Phrymaceae,Lamiales,Magnoliopsida,2104,
2889910,Phoradendron juniperinum,Phoradendron juniperinum Engelm. ex A.Gray,Phoradendron,Viscaceae,Santalales,Magnoliopsida,2104,
2927928,Loeselia mexicana,Loeselia mexicana (Lam.) Brand,Loeselia,Polemoniaceae,Ericales,Magnoliopsida,2102,
5359510,Trifolium tomentosum,Trifolium tomentosum L.,Trifolium,Fabaceae,Fabales,Magnoliopsida,2101,
3188816,Oenothera pallida,Oenothera pallida Lindl.,Oenothera,Onagraceae,Myrtales,Magnoliopsida,2096,
5938225,Fuchsia boliviana,Fuchsia boliviana Carrière,Fuchsia,Onagraceae,Myrtales,Magnoliopsida,2096,LC
5637630,Leucadendron rubrum,Leucadendron rubrum Burm.fil.,Leucadendron,Proteaceae,Proteales,Magnoliopsida,2094,LC
5356407,Lathyrus clymenum,Lathyrus clymenum L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,2094,LC
5298821,Iris sanguinea,Iris sanguinea Hornem.,Iris,Iridaceae,Asparagales,Liliopsida,2093,
3130137,Eriocephalus africanus,Eriocephalus africanus L.,Eriocephalus,Asteraceae,Asterales,Magnoliopsida,2092,
6431411,Echinochloa colonum,Echinochloa colonum (L.) Link,Echinochloa,Poaceae,Poales,Liliopsida,2091,LC
2710123,Gahnia aspera,Gahnia aspera (R.Br.) Spreng.,Gahnia,Cyperaceae,Poales,Liliopsida,2091,
2874925,Nothofagus cliffortioides,Nothofagus cliffortioides (Hook.f.) Oerst.,Nothofagus,Nothofagaceae,Fagales,Magnoliopsida,2091,LC
3032611,Darmera peltata,Darmera peltata (Torr. ex Benth.) Voss,Darmera,Saxifragaceae,Saxifragales,Magnoliopsida,2090,
2928303,Ellisia nyctelea,Ellisia nyctelea (L.) L.,Ellisia,Hydrophyllaceae,Boraginales,Magnoliopsida,2090,
3033515,Clematis hirsutissima,Clematis hirsutissima Pursh,Clematis,Ranunculaceae,Ranunculales,Magnoliopsida,2089,
5384396,Amaranthus deflexus,Amaranthus deflexus L.,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,2088,
3053966,Iodanthus pinnatifidus,Iodanthus pinnatifidus (Michx.) Steud.,Iodanthus,Brassicaceae,Brassicales,Magnoliopsida,2088,
7308211,Prostanthera lasianthos,Prostanthera lasianthos Labill.,Prostanthera,Lamiaceae,Lamiales,Magnoliopsida,2087,
5346343,Astragalus bisulcatus,Astragalus bisulcatus (Hook.) A.Gray,Astragalus,Fabaceae,Fabales,Magnoliopsida,2086,
3121562,Artemisia sieversiana,Artemisia sieversiana Ehrh. ex Willd.,Artemisia,Asteraceae,Asterales,Magnoliopsida,2086,
3664589,Oenothera lindheimeri,Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch,Oenothera,Onagraceae,Myrtales,Magnoliopsida,2085,
7480365,Hydrocotyle moschata,Hydrocotyle moschata G.Forst.,Hydrocotyle,Araliaceae,Apiales,Magnoliopsida,2085,
5382613,Phyllanthus polygonoides,Phyllanthus polygonoides Nutt. ex Spreng.,Phyllanthus,Phyllanthaceae,Malpighiales,Magnoliopsida,2084,
3190778,Drosera cistiflora,Drosera cistiflora L.,Drosera,Droseraceae,Caryophyllales,Magnoliopsida,2084,
3887764,Teucrium polium,Teucrium polium L.,Teucrium,Lamiaceae,Lamiales,Magnoliopsida,2083,
3170284,Asclepias subverticillata,Asclepias subverticillata (A.Gray) Vail,Asclepias,Apocynaceae,Gentianales,Magnoliopsida,2082,
7290586,Coris monspeliensis,Coris monspeliensis L.,Coris,Primulaceae,Ericales,Magnoliopsida,2082,
5415092,Proboscidea althaeifolia,Proboscidea althaeifolia (Benth.) Decne.,Proboscidea,Martyniaceae,Lamiales,Magnoliopsida,2080,
3140948,Chaetopappa ericoides,Chaetopappa ericoides (Torr.) G.L.Nesom,Chaetopappa,Asteraceae,Asterales,Magnoliopsida,2080,
3690997,Cardamine occulta,Cardamine occulta Hornem.,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,2080,
5414239,Ilex crenata,Ilex crenata Thunb.,Ilex,Aquifoliaceae,Aquifoliales,Magnoliopsida,2079,
3171314,Penstemon heterophyllus,Penstemon heterophyllus Lindl.,Penstemon,Plantaginaceae,Lamiales,Magnoliopsida,2078,
3189080,Epilobium palustre,Epilobium palustre L.,Epilobium,Onagraceae,Myrtales,Magnoliopsida,2078,LC
3115875,Filago arvensis,Filago arvensis L.,Filago,Asteraceae,Asterales,Magnoliopsida,2077,
5333401,Cassiope tetragona,Cassiope tetragona (L.) D.Don,Cassiope,Ericaceae,Ericales,Magnoliopsida,2076,
5354799,Lotus hirsutus,Lotus hirsutus L.,Lotus,Fabaceae,Fabales,Magnoliopsida,2076,
5684170,Erica mammosa,Erica mammosa L.,Erica,Ericaceae,Ericales,Magnoliopsida,2076,
3626374,Oxalis polyphylla,Oxalis polyphylla Jacq.,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,2075,
7844167,Colutea arborescens,Colutea arborescens L.,Colutea,Fabaceae,Fabales,Magnoliopsida,2075,
5421060,Clusia rosea,Clusia rosea Jacq.,Clusia,Clusiaceae,Malpighiales,Magnoliopsida,2074,LC
5524676,Wikstroemia indica,Wikstroemia indica (L.) C.A.Mey.,Wikstroemia,Thymelaeaceae,Malvales,Magnoliopsida,2073,
3171339,Penstemon albidus,Penstemon albidus Nutt.,Penstemon,Plantaginaceae,Lamiales,Magnoliopsida,2072,
3083541,Suaeda maritima,Suaeda maritima (L.) Dumort.,Suaeda,Amaranthaceae,Caryophyllales,Magnoliopsida,2072,
2777724,Aloe vera,Aloe vera (L.) Burm.f.,Aloe,Asphodelaceae,Asparagales,Liliopsida,2070,
2805431,Spiranthes magnicamporum,Spiranthes magnicamporum Sheviak,Spiranthes,Orchidaceae,Asparagales,Liliopsida,2069,
2942727,Crotalaria spectabilis,Crotalaria spectabilis Roth,Crotalaria,Fabaceae,Fabales,Magnoliopsida,2067,
2882491,Arctostaphylos glandulosa,Arctostaphylos glandulosa Eastw.,Arctostaphylos,Ericaceae,Ericales,Magnoliopsida,2065,
3171941,Verbascum pulverulentum,Verbascum pulverulentum Vill.,Verbascum,Scrophulariaceae,Lamiales,Magnoliopsida,2065,
5356511,Lathyrus venosus,Lathyrus venosus Muhl. ex Willd.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,2064,
3069669,Euphorbia melanadenia,Euphorbia melanadenia Torr. & A.Gray,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,2061,
